order_id,customer_id,product_id,order_date,quantity,amount
116924,14226,10073,2025-01-28,1,199
116925,14455,10006,2025-04-13,1,2299
116926,14120,10105,2026-02-04,2,2598
116927,14126,10268,2025-06-09,3,321
116928,14338,10614,2025-10-17,1,3788
116929,14114,10672,2025-12-24,1,382
116930,14238,10097,2025-02-04,5,2495
116931,14144,10327,2025-02-25,1,194
116932,14315,10048,2025-12-14,2,3798
116933,14139,10592,2025-04-22,1,2814
116934,14076,10183,2025-09-26,1,499
116935,14528,10280,2025-08-20,1,12760
116936,14017,10217,2025-06-15,1,3231
116937,14093,10456,2026-01-01,2,11226
116938,14156,10118,2025-12-19,1,2499
116939,14319,10532,2025-01-23,5,152330
116940,14422,10068,2025-06-14,2,4998
116941,14043,10486,2025-09-09,3,19857
116942,14104,10175,2025-03-15,3,597
116943,14044,10102,2026-01-01,2,73980
116944,14420,10668,2025-02-16,2,121062
116945,14178,10527,2025-04-16,1,4209
116946,14519,10524,2025-09-10,1,17901
116947,14414,10432,2026-01-15,4,10048
116948,14254,10021,2025-12-13,1,7999
116949,14407,10451,2025-04-03,1,773
116950,14312,10074,2025-02-07,2,298
116951,14174,10338,2025-05-01,3,141759
116952,14258,10133,2025-03-18,2,50
116953,14351,10568,2026-02-24,2,214
116954,14117,10147,2026-02-01,2,398
116955,14429,10299,2026-01-01,1,8810
116956,14281,10324,2025-12-06,2,3456
116957,14271,10204,2025-09-13,6,6654
116958,14090,10040,2025-06-20,2,798
116959,14342,10334,2025-11-22,2,232
116960,14517,10566,2025-09-01,6,51540
116961,14095,10388,2025-02-01,2,131116
116962,14318,10148,2025-02-02,1,99
116963,14033,10336,2025-05-28,2,134
116964,14256,10196,2025-08-12,2,1198
116965,14030,10158,2025-08-12,2,798
116966,14169,10196,2025-05-31,2,1198
116967,14324,10258,2026-01-18,1,24374
116968,14407,10232,2025-05-25,1,30466
116969,14492,10526,2025-11-16,2,3564
116970,14418,10268,2025-04-12,1,107
116971,14405,10508,2025-04-25,2,530
116972,14319,10644,2025-06-03,2,1142
116973,14106,10330,2025-05-09,2,26186
116974,14261,10004,2025-07-12,1,48990
116975,14381,10697,2025-11-09,1,2515
116976,14247,10411,2025-12-23,2,326
116977,14090,10348,2025-10-11,5,1270
116978,14254,10335,2025-12-13,1,4459
116979,14148,10379,2025-03-27,1,946
116980,14308,10212,2025-04-12,1,221
116981,14340,10390,2025-03-31,1,1188
116982,14095,10572,2025-07-02,1,53215
116983,14065,10489,2025-05-28,1,2918
116984,14270,10258,2026-01-21,2,48748
116985,14090,10244,2025-05-17,1,48880
116986,14344,10549,2025-05-25,1,1021
116987,14358,10153,2025-09-24,2,100
116988,14534,10120,2025-04-18,2,85980
116989,14510,10476,2025-08-04,3,9447
116990,14493,10095,2025-10-04,2,40
116991,14006,10152,2025-04-20,1,199
116992,14310,10658,2025-04-19,1,386
116993,14206,10626,2025-05-07,1,7977
116994,14469,10234,2025-09-07,2,2368
116995,14201,10082,2025-06-11,2,73980
116996,14176,10475,2026-02-19,1,37558
116997,14082,10379,2025-04-01,4,3784
116998,14417,10495,2025-12-17,1,1431
116999,14143,10553,2025-05-26,1,1976
117000,14006,10324,2025-07-15,1,1728
117001,14238,10594,2026-02-27,2,5736
117002,14301,10584,2025-03-05,2,1240
117003,14490,10443,2025-11-21,1,1012
117004,14419,10257,2025-11-30,1,746
117005,14116,10069,2025-06-24,2,2998
117006,14105,10467,2025-01-22,1,49834
117007,14301,10288,2025-01-30,2,29990
117008,14050,10405,2026-02-17,2,88248
117009,14363,10647,2026-02-12,1,226
117010,14094,10309,2026-02-14,2,1674
117011,14152,10474,2025-02-23,2,2370
117012,14231,10176,2025-02-18,2,498
117013,14471,10338,2025-05-17,1,47253
117014,14284,10196,2025-02-18,1,599
117015,14235,10136,2025-01-28,1,499
117016,14030,10603,2025-12-02,1,773
117017,14186,10589,2026-02-01,2,920
117018,14044,10346,2026-02-03,1,57
117019,14527,10304,2025-01-17,1,387
117020,14345,10566,2025-07-10,1,8590
117021,14098,10246,2025-10-12,2,750
117022,14239,10586,2025-11-08,3,159621
117023,14473,10460,2025-09-21,3,44382
117024,14439,10659,2025-10-27,1,387
117025,14301,10029,2025-02-03,1,3499
117026,14199,10075,2025-01-09,1,899
117027,14450,10319,2025-05-29,1,2809
117028,14371,10413,2025-05-08,2,3004
117029,14026,10277,2025-11-20,1,557
117030,14415,10380,2025-09-22,2,5178
117031,14255,10545,2025-10-31,2,1700
117032,14465,10017,2025-08-30,1,45
117033,14492,10540,2025-10-22,2,65156
117034,14230,10525,2026-01-30,2,2524
117035,14367,10406,2026-01-11,1,69675
117036,14211,10663,2026-02-25,1,7214
117037,14025,10053,2025-02-21,3,447
117038,14006,10640,2025-04-19,1,40993
117039,14036,10466,2025-06-04,2,10496
117040,14529,10070,2025-08-10,2,3998
117041,14491,10597,2025-12-25,2,720
117042,14167,10630,2025-11-30,2,26186
117043,14271,10398,2026-01-03,2,24388
117044,14091,10346,2026-01-23,2,114
117045,14352,10448,2026-02-25,2,284
117046,14201,10182,2025-07-20,1,599
117047,14184,10665,2025-09-26,1,3715
117048,14415,10465,2025-12-28,1,705
117049,14141,10648,2025-02-13,2,508
117050,14178,10273,2025-01-05,1,95
117051,14156,10591,2025-08-14,1,263
117052,14510,10497,2025-08-29,1,122
117053,14511,10428,2025-10-07,1,580
117054,14178,10415,2025-07-19,3,67428
117055,14002,10430,2025-07-02,2,108496
117056,14271,10615,2025-10-03,2,32866
117057,14373,10122,2025-08-21,1,899
117058,14354,10656,2025-06-04,2,38646
117059,14508,10052,2025-03-09,1,199
117060,14503,10269,2025-03-22,1,978
117061,14151,10578,2025-09-14,1,3643
117062,14001,10632,2025-07-08,1,11954
117063,14220,10262,2025-07-21,2,12470
117064,14233,10349,2025-02-26,1,1208
117065,14293,10268,2025-11-06,1,107
117066,14277,10608,2025-02-07,2,3734
117067,14416,10196,2025-04-01,1,599
117068,14290,10512,2025-04-02,1,221
117069,14341,10592,2025-12-28,1,2814
117070,14530,10604,2025-08-15,1,387
117071,14359,10585,2025-11-12,2,946
117072,14446,10698,2025-01-26,1,2147
117073,14244,10564,2025-07-09,5,4380
117074,14346,10696,2025-05-21,3,56994
117075,14299,10426,2025-01-09,1,2031
117076,14460,10116,2025-03-27,1,599
117077,14142,10658,2025-02-11,2,772
117078,14524,10450,2025-03-06,2,328
117079,14402,10340,2025-03-27,1,40993
117080,14338,10185,2025-04-04,1,999
117081,14306,10319,2025-04-24,1,2809
117082,14336,10598,2025-08-04,2,1538
117083,14461,10159,2025-11-21,1,14999
117084,14245,10041,2025-02-07,2,9998
117085,14286,10691,2026-01-01,3,3738
117086,14491,10452,2025-11-05,2,2822
117087,14321,10526,2025-05-08,1,1782
117088,14270,10464,2025-07-29,1,2590
117089,14284,10115,2025-05-30,2,798
117090,14292,10313,2025-06-14,1,878
117091,14533,10586,2025-04-05,1,53207
117092,14525,10250,2025-06-25,2,25934
117093,14364,10443,2025-04-10,1,1012
117094,14287,10222,2025-09-11,1,360
117095,14407,10303,2025-02-26,2,1546
117096,14054,10565,2025-08-20,1,778
117097,14347,10609,2025-07-25,3,2511
117098,14432,10487,2025-04-01,2,682
117099,14474,10253,2025-01-08,1,1976
117100,14386,10001,2025-04-24,1,32999
117101,14377,10118,2025-06-14,2,4998
117102,14347,10439,2025-03-02,4,608
117103,14328,10624,2025-09-14,1,1728
117104,14087,10080,2026-01-24,1,2299
117105,14227,10451,2025-08-09,3,2319
117106,14362,10158,2025-08-22,2,798
117107,14265,10430,2025-09-12,1,54248
117108,14264,10191,2025-05-16,1,199
117109,14266,10028,2025-06-10,2,1398
117110,14446,10388,2025-02-04,1,65558
117111,14481,10015,2025-02-10,1,349
117112,14463,10125,2025-02-05,1,14999
117113,14159,10582,2025-01-20,1,681
117114,14089,10481,2025-04-25,1,2922
117115,14478,10596,2025-10-29,1,63217
117116,14214,10613,2025-12-12,2,1756
117117,14004,10349,2026-02-10,2,2416
117118,14220,10382,2025-03-12,3,2808
117119,14280,10360,2025-08-12,2,104664
117120,14287,10699,2025-01-19,2,750
117121,14078,10132,2025-12-10,2,1598
117122,14085,10513,2025-11-16,2,69272
117123,14010,10505,2026-01-18,1,24576
117124,14416,10405,2025-10-02,1,44124
117125,14035,10228,2026-02-11,2,15942
117126,14030,10564,2025-02-15,1,876
117127,14475,10405,2025-03-07,1,44124
117128,14342,10013,2025-01-09,1,89
117129,14124,10057,2025-11-19,2,598
117130,14014,10091,2025-04-05,3,447
117131,14368,10037,2025-06-24,2,258
117132,14216,10372,2025-03-15,1,584
117133,14419,10236,2025-05-25,1,9831
117134,14503,10182,2025-12-27,1,599
117135,14405,10373,2025-10-07,1,249
117136,14121,10268,2025-12-23,1,107
117137,14347,10657,2026-01-20,1,227
117138,14258,10507,2025-05-30,2,115316
117139,14018,10229,2026-02-26,1,901
117140,14207,10206,2026-01-25,1,22930
117141,14448,10430,2026-02-07,1,54248
117142,14316,10003,2025-05-07,2,23998
117143,14522,10091,2025-05-11,1,149
117144,14232,10690,2025-08-26,2,652
117145,14030,10489,2026-01-23,2,5836
117146,14492,10528,2025-02-15,2,15942
117147,14512,10677,2025-08-02,1,3441
117148,14529,10523,2026-01-28,2,1486
117149,14406,10133,2025-06-08,1,25
117150,14168,10663,2025-09-20,1,7214
117151,14106,10665,2025-01-30,1,3715
117152,14147,10674,2025-10-20,2,1294
117153,14037,10024,2025-01-24,1,52990
117154,14380,10299,2025-06-07,2,17620
117155,14407,10680,2025-04-08,6,2586
117156,14491,10047,2025-01-27,2,2398
117157,14064,10334,2025-07-29,3,348
117158,14019,10688,2025-05-29,3,9708
117159,14488,10301,2025-06-01,1,4644
117160,14210,10287,2025-04-25,1,416
117161,14061,10678,2025-11-02,1,945
117162,14216,10161,2025-09-17,2,11998
117163,14456,10104,2025-11-23,1,799
117164,14533,10568,2025-01-16,1,107
117165,14018,10108,2025-10-31,2,1998
117166,14156,10315,2025-10-17,2,32866
117167,14004,10324,2025-01-26,3,5184
117168,14159,10300,2025-06-04,1,21477
117169,14232,10223,2025-09-12,1,743
117170,14397,10623,2025-11-01,1,38804
117171,14537,10083,2026-02-24,1,2999
117172,14043,10160,2026-02-27,2,115980
117173,14235,10535,2025-07-05,2,3368
117174,14277,10397,2025-02-09,1,1261
117175,14165,10215,2025-06-08,1,33014
117176,14365,10281,2025-12-13,1,811
117177,14188,10119,2025-04-20,1,13999
117178,14071,10279,2025-09-14,4,3356
117179,14357,10599,2025-05-02,1,8810
117180,14029,10448,2025-07-11,3,426
117181,14447,10450,2025-05-03,1,164
117182,14447,10080,2025-03-05,1,2299
117183,14113,10171,2025-01-30,3,447
117184,14471,10027,2025-03-21,2,8998
117185,14055,10185,2025-07-29,2,1998
117186,14202,10259,2025-05-03,1,21522
117187,14295,10226,2025-06-18,1,1782
117188,14138,10549,2025-12-02,1,1021
117189,14313,10322,2025-11-14,2,6512
117190,14189,10158,2025-04-17,1,399
117191,14094,10039,2025-03-29,2,3798
117192,14121,10282,2025-04-15,1,681
117193,14264,10020,2025-01-30,1,799
117194,14119,10124,2025-01-15,1,799
117195,14200,10695,2025-01-16,2,90144
117196,14309,10375,2025-07-25,2,2238
117197,14282,10108,2025-12-02,2,1998
117198,14505,10497,2026-01-01,1,122
117199,14516,10183,2025-06-13,1,499
117200,14476,10042,2025-09-16,1,1299
117201,14503,10700,2025-04-13,1,2988
117202,14283,10549,2025-12-09,2,2042
117203,14349,10410,2025-07-15,2,92114
117204,14212,10238,2025-06-14,2,7446
117205,14170,10200,2025-02-11,3,134970
117206,14486,10411,2025-02-16,3,489
117207,14264,10184,2025-04-06,1,199
117208,14246,10140,2025-06-27,1,2499
117209,14239,10382,2025-04-23,1,936
117210,14191,10445,2025-12-27,2,6396
117211,14397,10503,2025-07-19,3,2754
117212,14347,10697,2025-11-29,1,2515
117213,14041,10123,2025-02-08,1,999
117214,14131,10351,2025-01-26,3,17022
117215,14390,10036,2025-12-04,1,499
117216,14112,10032,2025-04-20,2,898
117217,14156,10299,2026-01-16,2,17620
117218,14150,10179,2025-12-29,2,47998
117219,14285,10224,2025-05-30,2,35802
117220,14013,10328,2025-01-22,2,73762
117221,14394,10395,2025-06-17,1,92
117222,14061,10051,2025-08-16,1,18999
117223,14460,10385,2025-09-06,2,37218
117224,14405,10469,2025-04-25,1,2701
117225,14063,10671,2025-04-27,2,132
117226,14234,10627,2025-07-03,2,388
117227,14247,10166,2025-10-02,1,499
117228,14056,10668,2025-11-26,2,121062
117229,14117,10543,2025-09-27,1,86
117230,14350,10612,2025-10-22,2,1312
117231,14408,10419,2025-02-26,1,303
117232,14355,10188,2025-04-29,1,199
117233,14412,10320,2025-10-08,2,65818
117234,14139,10650,2025-02-14,2,1048
117235,14512,10696,2025-05-28,2,37996
117236,14485,10018,2025-07-11,1,499
117237,14413,10307,2025-02-11,2,772
117238,14290,10164,2025-12-12,3,897
117239,14377,10208,2025-10-01,5,1325
117240,14301,10676,2025-06-05,1,2609
117241,14070,10270,2025-06-21,1,169
117242,14314,10599,2025-07-15,2,17620
117243,14255,10085,2025-05-01,3,8997
117244,14488,10271,2025-12-13,3,3435
117245,14411,10202,2025-05-26,1,65116
117246,14134,10487,2025-08-23,3,1023
117247,14487,10168,2025-01-10,1,399
117248,14116,10657,2025-08-16,2,454
117249,14054,10692,2025-01-17,1,1276
117250,14225,10116,2025-02-26,1,599
117251,14245,10675,2026-01-10,2,1250
117252,14198,10202,2026-02-06,1,65116
117253,14490,10287,2025-03-24,4,1664
117254,14318,10515,2025-03-27,2,66028
117255,14301,10532,2025-06-11,1,30466
117256,14097,10618,2025-09-28,1,5003
117257,14334,10391,2025-11-01,2,7368
117258,14302,10283,2026-01-09,3,2427
117259,14269,10129,2026-02-27,2,198
117260,14028,10037,2026-01-08,1,129
117261,14491,10321,2025-08-05,1,232
117262,14150,10317,2025-03-18,2,14854
117263,14199,10279,2025-04-20,2,1678
117264,14535,10655,2025-02-14,3,105
117265,14122,10219,2025-08-27,2,772
117266,14023,10606,2025-07-30,1,193
117267,14149,10671,2026-02-12,4,264
117268,14104,10349,2025-02-15,2,2416
117269,14082,10308,2025-11-09,1,1867
117270,14540,10623,2026-01-07,1,38804
117271,14443,10301,2026-01-24,1,4644
117272,14499,10592,2025-06-15,1,2814
117273,14003,10116,2025-05-23,1,599
117274,14475,10390,2026-02-18,2,2376
117275,14318,10431,2025-02-01,1,3818
117276,14132,10298,2025-12-30,1,769
117277,14490,10493,2025-12-18,1,65496
117278,14231,10548,2025-11-02,1,782
117279,14496,10281,2025-02-05,1,811
117280,14527,10610,2025-02-25,1,36078
117281,14127,10409,2025-02-01,1,1155
117282,14100,10126,2026-02-26,2,1998
117283,14419,10019,2026-01-24,1,3499
117284,14312,10022,2026-01-14,2,9998
117285,14507,10070,2025-11-11,1,1999
117286,14029,10113,2025-06-22,1,120
117287,14490,10515,2025-06-27,2,66028
117288,14232,10364,2025-08-20,1,283
117289,14177,10182,2025-05-25,2,1198
117290,14404,10132,2026-02-15,2,1598
117291,14124,10174,2026-02-04,2,498
117292,14027,10535,2025-02-26,1,1684
117293,14429,10007,2025-07-20,1,3499
117294,14439,10621,2025-05-06,1,232
117295,14194,10259,2025-12-14,2,43044
117296,14500,10247,2025-05-22,1,809
117297,14305,10423,2025-11-03,3,10653
117298,14472,10052,2026-01-10,1,199
117299,14146,10393,2025-04-05,1,4778
117300,14045,10279,2025-10-28,1,839
117301,14057,10314,2025-10-21,1,3788
117302,14271,10546,2025-05-07,1,375
117303,14066,10452,2026-02-04,1,1411
117304,14309,10117,2025-06-22,2,1598
117305,14002,10144,2025-08-03,1,999
117306,14289,10297,2025-11-30,1,360
117307,14368,10320,2025-09-26,1,32909
117308,14101,10329,2025-07-22,3,1158
117309,14432,10239,2025-05-24,3,2349
117310,14534,10687,2025-11-13,1,9838
117311,14006,10026,2025-06-25,2,1598
117312,14304,10298,2026-01-01,1,769
117313,14507,10487,2026-02-07,3,1023
117314,14032,10236,2025-12-05,1,9831
117315,14341,10090,2025-05-06,2,998
117316,14426,10678,2026-01-24,1,945
117317,14400,10413,2025-05-27,1,1502
117318,14051,10439,2025-04-06,1,152
117319,14335,10070,2025-08-07,2,3998
117320,14254,10459,2025-11-01,3,4281
117321,14071,10136,2026-01-21,2,998
117322,14518,10351,2025-03-06,1,5674
117323,14198,10597,2025-08-08,1,360
117324,14205,10304,2026-02-27,1,387
117325,14439,10309,2025-02-21,1,837
117326,14283,10221,2025-04-13,2,128110
117327,14477,10339,2025-05-09,1,13608
117328,14301,10168,2025-03-04,1,399
117329,14314,10083,2025-12-30,1,2999
117330,14371,10381,2026-01-05,2,95468
117331,14465,10515,2025-09-04,1,33014
117332,14006,10288,2025-12-17,1,14995
117333,14405,10081,2025-10-11,3,59997
117334,14533,10638,2026-02-05,2,94506
117335,14433,10215,2025-02-28,1,33014
117336,14255,10610,2025-11-19,1,36078
117337,14392,10262,2025-06-01,1,6235
117338,14035,10157,2025-01-28,1,1999
117339,14050,10418,2026-01-24,2,5434
117340,14081,10572,2025-01-28,1,53215
117341,14479,10548,2025-06-18,3,2346
117342,14286,10062,2025-11-15,2,39998
117343,14010,10097,2025-11-17,2,998
117344,14359,10326,2025-06-05,1,7977
117345,14168,10496,2025-12-12,1,57
117346,14454,10614,2025-06-22,1,3788
117347,14522,10112,2025-06-10,2,198
117348,14426,10550,2025-06-06,2,25934
117349,14423,10672,2025-03-02,2,764
117350,14244,10030,2025-09-14,3,3897
117351,14300,10091,2025-12-12,1,149
117352,14126,10246,2025-05-05,1,375
117353,14374,10619,2026-01-06,1,2809
117354,14375,10342,2025-12-25,1,381
117355,14061,10017,2025-07-17,2,90
117356,14170,10363,2025-04-09,2,2444
117357,14467,10085,2025-04-22,1,2999
117358,14525,10124,2026-02-06,2,1598
117359,14438,10406,2025-07-19,1,69675
117360,14049,10589,2026-02-14,2,920
117361,14405,10451,2025-02-05,1,773
117362,14378,10567,2025-03-23,1,27782
117363,14420,10394,2026-01-08,1,395
117364,14497,10141,2025-04-17,1,599
117365,14311,10302,2025-09-07,1,32587
117366,14088,10002,2025-04-16,2,2998
117367,14041,10067,2025-09-02,2,598
117368,14122,10532,2025-07-10,1,30466
117369,14028,10562,2025-06-29,3,18705
117370,14527,10497,2025-09-04,2,244
117371,14345,10514,2025-01-31,2,63692
117372,14491,10141,2025-08-07,1,599
117373,14267,10360,2025-12-14,1,52332
117374,14423,10388,2025-12-06,2,131116
117375,14535,10445,2025-01-29,1,3198
117376,14349,10096,2025-09-23,2,498
117377,14434,10023,2025-12-10,1,24999
117378,14353,10548,2025-09-15,1,782
117379,14038,10262,2025-04-11,1,6235
117380,14042,10634,2025-11-23,1,116
117381,14333,10404,2026-02-03,4,36372
117382,14462,10324,2025-05-18,1,1728
117383,14463,10685,2025-10-18,2,208312
117384,14230,10235,2025-10-22,1,1684
117385,14220,10505,2025-05-06,1,24576
117386,14534,10418,2025-08-02,2,5434
117387,14379,10691,2025-07-03,1,1246
117388,14141,10055,2025-10-12,1,899
117389,14073,10271,2025-06-01,1,1145
117390,14124,10369,2025-05-13,1,2711
117391,14058,10504,2025-11-21,1,1109
117392,14348,10279,2025-05-23,1,839
117393,14510,10605,2025-03-28,2,288
117394,14060,10234,2025-12-13,1,1184
117395,14327,10559,2025-03-31,1,21522
117396,14391,10475,2025-08-20,2,75116
117397,14476,10377,2025-10-12,1,3060
117398,14067,10373,2025-12-20,1,249
117399,14212,10263,2025-12-28,3,59451
117400,14431,10304,2025-04-25,1,387
117401,14286,10426,2026-01-04,2,4062
117402,14391,10541,2025-07-10,1,15503
117403,14172,10615,2025-05-30,2,32866
117404,14173,10033,2025-10-28,2,398
117405,14363,10644,2026-01-11,1,571
117406,14110,10646,2025-12-06,1,57
117407,14536,10306,2025-05-03,2,386
117408,14460,10288,2025-07-02,2,29990
117409,14331,10464,2025-10-01,1,2590
117410,14353,10407,2025-10-25,2,2550
117411,14016,10165,2025-12-06,2,1998
117412,14333,10700,2025-03-13,1,2988
117413,14264,10530,2025-01-16,2,1218
117414,14245,10581,2025-02-12,1,811
117415,14049,10557,2025-03-23,1,746
117416,14438,10498,2025-04-19,2,1040
117417,14252,10050,2025-07-29,1,799
117418,14539,10693,2025-05-13,2,3576
117419,14319,10456,2025-09-05,2,11226
117420,14459,10541,2026-01-04,2,31006
117421,14274,10414,2025-02-10,1,1720
117422,14528,10089,2025-06-03,2,29998
117423,14419,10195,2025-06-19,1,99
117424,14481,10283,2025-03-18,2,1618
117425,14513,10596,2025-07-02,1,63217
117426,14204,10179,2025-09-24,1,23999
117427,14211,10450,2026-01-11,1,164
117428,14386,10606,2025-01-04,1,193
117429,14523,10266,2026-02-26,1,8590
117430,14397,10520,2025-05-07,1,931
117431,14081,10082,2025-05-21,2,73980
117432,14156,10212,2025-07-12,1,221
117433,14052,10234,2025-04-03,1,1184
117434,14451,10540,2025-08-02,1,32578
117435,14268,10635,2025-08-17,1,4459
117436,14317,10596,2025-12-09,1,63217
117437,14142,10113,2026-02-18,4,480
117438,14114,10227,2026-01-28,1,4209
117439,14281,10021,2025-02-09,2,15998
117440,14066,10435,2025-04-13,1,547
117441,14534,10176,2025-04-16,2,498
117442,14280,10643,2025-03-25,2,3152
117443,14219,10067,2025-05-04,1,299
117444,14514,10255,2025-06-14,1,2711
117445,14269,10658,2025-10-01,1,386
117446,14296,10222,2026-02-06,3,1080
117447,14027,10399,2025-08-09,5,860
117448,14110,10466,2025-02-25,4,20992
117449,14042,10070,2025-04-23,2,3998
117450,14440,10539,2025-12-13,1,783
117451,14109,10281,2025-07-09,1,811
117452,14325,10173,2025-09-12,2,80
117453,14286,10383,2025-05-02,1,3854
117454,14314,10623,2025-08-03,2,77608
117455,14198,10482,2025-02-12,1,1014
117456,14253,10503,2025-08-17,3,2754
117457,14063,10175,2025-07-08,3,597
117458,14519,10313,2025-07-22,1,878
117459,14192,10035,2026-01-28,7,2793
117460,14028,10434,2025-06-22,1,42216
117461,14211,10667,2025-01-15,2,210390
117462,14454,10653,2025-12-05,1,386
117463,14050,10160,2025-04-04,1,57990
117464,14430,10411,2025-08-08,2,326
117465,14349,10679,2025-03-01,1,13597
117466,14509,10115,2025-04-15,1,399
117467,14496,10362,2025-01-10,1,993
117468,14453,10580,2025-04-09,1,12760
117469,14179,10457,2025-03-01,1,2715
117470,14233,10487,2025-05-22,1,341
117471,14027,10316,2025-11-20,2,1270
117472,14522,10445,2026-01-04,2,6396
117473,14515,10291,2025-07-29,6,1578
117474,14473,10068,2025-07-10,1,2499
117475,14396,10617,2025-08-29,2,14854
117476,14464,10487,2025-04-20,1,341
117477,14339,10220,2025-09-13,3,2793
117478,14242,10680,2025-06-11,2,862
117479,14211,10564,2025-12-18,2,1752
117480,14297,10699,2025-05-02,1,375
117481,14301,10610,2025-06-07,2,72156
117482,14069,10471,2026-01-16,1,59198
117483,14251,10073,2025-03-05,1,199
117484,14399,10116,2026-01-20,1,599
117485,14101,10481,2025-07-05,1,2922
117486,14197,10153,2025-01-22,2,100
117487,14355,10416,2025-09-18,2,1352
117488,14263,10353,2025-09-19,1,411
117489,14181,10551,2025-11-01,1,1760
117490,14287,10534,2025-04-30,1,1184
117491,14338,10501,2026-01-20,2,1962
117492,14196,10214,2025-03-19,1,31846
117493,14015,10417,2026-02-02,1,2754
117494,14330,10462,2025-04-22,2,6490
117495,14141,10255,2025-04-20,1,2711
117496,14358,10304,2025-05-05,2,774
117497,14028,10387,2025-07-24,1,2436
117498,14077,10205,2025-11-25,1,24576
117499,14374,10496,2026-02-01,2,114
117500,14216,10062,2025-11-18,3,59997
117501,14307,10026,2025-03-12,3,2397
117502,14062,10316,2026-01-31,2,1270
117503,14214,10173,2025-03-11,1,40
117504,14411,10102,2025-11-05,1,36990
117505,14165,10213,2025-02-10,1,34636
117506,14454,10522,2025-06-10,2,720
117507,14448,10195,2025-07-22,1,99
117508,14110,10421,2025-06-28,1,57455
117509,14323,10230,2025-04-30,1,609
117510,14434,10199,2025-11-19,1,19999
117511,14213,10627,2025-12-02,2,388
117512,14457,10317,2025-11-13,1,7427
117513,14102,10500,2025-11-04,1,3590
117514,14331,10201,2025-03-31,1,981
117515,14105,10312,2025-04-24,2,1312
117516,14127,10304,2025-11-27,1,387
117517,14158,10569,2026-01-02,1,978
117518,14297,10500,2025-02-16,1,3590
117519,14259,10596,2025-08-15,2,126434
117520,14308,10218,2025-01-04,4,9472
117521,14378,10604,2025-03-18,2,774
117522,14240,10252,2025-05-28,1,2554
117523,14424,10352,2025-06-30,1,1217
117524,14219,10190,2025-12-03,1,599
117525,14355,10047,2026-01-25,1,1199
117526,14106,10558,2025-08-09,1,24374
117527,14040,10234,2025-07-15,2,2368
117528,14270,10647,2025-07-12,2,452
117529,14046,10459,2025-11-29,1,1427
117530,14067,10180,2025-10-01,1,64990
117531,14486,10548,2025-10-04,1,782
117532,14513,10497,2026-02-24,1,122
117533,14162,10177,2026-02-02,2,1998
117534,14385,10202,2025-05-26,2,130232
117535,14217,10026,2025-03-22,1,799
117536,14223,10144,2025-04-25,1,999
117537,14066,10566,2025-05-25,2,17180
117538,14011,10631,2025-09-30,2,6310
117539,14267,10184,2025-12-26,1,199
117540,14178,10019,2026-01-09,1,3499
117541,14041,10347,2026-02-27,1,226
117542,14360,10346,2025-08-12,2,114
117543,14264,10403,2026-01-09,1,433
117544,14221,10084,2025-09-27,2,1998
117545,14332,10537,2026-01-08,1,400
117546,14125,10111,2025-10-03,1,149
117547,14054,10525,2025-03-05,2,2524
117548,14501,10102,2025-01-04,1,36990
117549,14513,10100,2025-06-17,1,5999
117550,14485,10456,2025-05-13,1,5613
117551,14503,10027,2026-01-13,1,4499
117552,14337,10042,2025-07-30,3,3897
117553,14469,10635,2025-08-16,1,4459
117554,14385,10488,2025-12-05,2,85404
117555,14371,10696,2025-12-19,1,18998
117556,14301,10270,2026-02-25,5,845
117557,14211,10368,2025-04-17,4,22780
117558,14501,10531,2025-06-07,2,19898
117559,14519,10665,2025-08-01,1,3715
117560,14004,10593,2025-12-10,1,48643
117561,14465,10643,2026-01-01,2,3152
117562,14030,10161,2026-02-13,2,11998
117563,14431,10475,2026-02-26,1,37558
117564,14299,10005,2025-04-13,1,3499
117565,14096,10050,2025-07-18,2,1598
117566,14307,10125,2025-10-15,2,29998
117567,14475,10387,2025-01-18,1,2436
117568,14518,10591,2025-05-16,1,263
117569,14027,10569,2025-01-26,1,978
117570,14523,10550,2025-02-03,3,38901
117571,14454,10475,2025-09-22,1,37558
117572,14127,10283,2025-01-25,1,809
117573,14102,10446,2025-09-03,2,4346
117574,14130,10357,2025-04-27,2,9476
117575,14469,10098,2026-02-15,2,598
117576,14296,10620,2025-02-22,1,32909
117577,14384,10036,2026-01-13,1,499
117578,14380,10587,2026-01-07,1,416
117579,14055,10246,2025-08-29,1,375
117580,14087,10130,2025-05-13,1,149
117581,14098,10635,2025-01-19,2,8918
117582,14268,10434,2026-01-25,1,42216
117583,14141,10205,2026-02-18,1,24576
117584,14011,10360,2026-01-01,1,52332
117585,14090,10622,2026-01-15,2,6512
117586,14444,10525,2025-06-14,2,2524
117587,14516,10326,2025-09-09,5,39885
117588,14436,10527,2025-06-14,4,16836
117589,14023,10399,2026-02-10,3,516
117590,14287,10535,2025-09-26,2,3368
117591,14290,10416,2026-01-17,3,2028
117592,14212,10434,2025-04-12,1,42216
117593,14359,10378,2025-10-17,1,1821
117594,14380,10543,2025-01-11,2,172
117595,14432,10243,2025-05-15,2,172
117596,14207,10620,2025-10-22,2,65818
117597,14210,10576,2025-03-16,1,1151
117598,14322,10202,2025-08-21,1,65116
117599,14030,10261,2025-05-22,2,390
117600,14097,10040,2025-10-08,2,798
